name,country,state,city,logo,rulesets,website,wftdaWebsite,tags,isDeleted,lat,lng
Roller Derby Regensburg,de,,"Regensburg, de",/img/leagues/WFTDA/Roller-Derby-Regensburg.png,WFTDA,,https://wftda.com/wftda-leagues/roller-derby-regensburg/,[],FALSE,49.0195333,12.0974869
Schuylkill County Scream Queens,us,,"Pottsville, PA, us",/img/leagues/WFTDA/Schuylkill-County-Scream-Queens.png,WFTDA,,https://wftda.com/wftda-leagues/schuylkill-county-scream-queens/,[],FALSE,40.6851324,-76.1953701
Tacones Bandidos Roller Derby,cl,,"Viña del Mar, cl",/img/leagues/WFTDA/Tacones-Bandidos.png,WFTDA,,https://wftda.com/wftda-leagues/tacones-bandidos-roller-derby/,[],FALSE,-33.0244535,-71.5517636
Valencia Roller Derby,es,,"Valencia, es",/img/leagues/WFTDA/Valencia-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/valencia-roller-derby/,[],FALSE,39.4697065,-0.3763353
Aroostook Roller Derby,us,,"Caribou, ME, us",/img/leagues/WFTDA/Aroostook-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/aroostook-roller-derby/,[],FALSE,46.8606301,-68.0116807
Barderas Insurrectas Roller Derby,ar,,"Neuquén, ar",/img/leagues/WFTDA/Barderas-Insurrectas-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/barderas-insurrectas-roller-derby/,[],FALSE,-38.3695057,-69.832275
Carquinez Quad Squad,us,,"Solano County, CA, us",/img/leagues/WFTDA/Carquinez-Quad-Squad.png,WFTDA,,https://wftda.com/wftda-leagues/carquinez-quad-squad/,[],FALSE,38.2218938,-121.9163555
Derby Club Le Cres Lattes Montpellier,fr,,"Montpellier, fr",/img/leagues/WFTDA/Derby-Club-le-Cres-Lattes-Montpellier.png,WFTDA,,https://wftda.com/wftda-leagues/derby-club-le-cres-lattes-montpellier/,[],FALSE,43.6112422,3.8767337
Diosas Volcanicas Roller Derby,cl,,"Puerto Varas, cl",/img/leagues/WFTDA/Diosas-Volcanicas-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/diosas-volcanicas-roller-derby/,[],FALSE,-41.317802,-72.9829073
Nuclear Free Roller Derby League,ca,,"Red Deer, Alberta, ca",/img/leagues/WFTDA/wftda-logo-light.png,WFTDA,,https://wftda.com/wftda-leagues/nuclear-free-roller-derby-league/,[],FALSE,52.2690628,-113.8141464
Relentless Roller Derby,us,,"Greensboro, NC, us",/img/leagues/WFTDA/Relentless-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/relentless-roller-derby/,[],FALSE,36.0726355,-79.7919754
SAM Roller Derby,fr,,"Bordeaux, fr",/img/leagues/WFTDA/SAM-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/sam-roller-derby/,[],FALSE,44.841225,-0.5800364
Brisbane City Rollers,au,,"Brisbane, QLD, au",/img/leagues/WFTDA/BrisbaneCityRollers.png,WFTDA,,https://wftda.com/wftda-leagues/brisbane-city-rollers/,[],FALSE,-27.4689623,153.0235009
Colmena Roller Derby,ar,,"Buenos Aires, ar",/img/leagues/WFTDA/Colmena-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/colmena-roller-derby/,[],FALSE,-27.4689623,153.0235009
Conroe Roller Derby,us,,"Conroe, TX, us",/img/leagues/WFTDA/Conroe-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/conroe-roller-derby/,[],FALSE,30.3118769,-95.4560512
Flood Water Roller Derby,us,,"Roseville, CA, us",/img/leagues/WFTDA/Flood-Water-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/flood-water-roller-derby/,[],FALSE,38.7521235,-121.2880059
Lansing Roller Derby,us,,"Lansing, MI, us",/img/leagues/WFTDA/Lansing-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/lansing-roller-derby/,[],FALSE,42.7338254,-84.5546295
Roller Derby Innsbruck,at,,"Innsbruck, at",/img/leagues/WFTDA/wftda-logo-light.png,WFTDA,,https://wftda.com/wftda-leagues/roller-derby-innsbruck/,[],FALSE,47.2654296,11.3927685
Ghost Fleet Roller Derby,us,,"Hampton, VA, us",/img/leagues/WFTDA/Ghost-Fleet-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/ghost-fleet-roller-derby/,[],FALSE,37.0264414,-76.3442846
Hamburg Roller Derby,de,,"Hamburg, de",/img/leagues/WFTDA/Hamburg-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/hamburg-roller-derby/,[],FALSE,37.0264414,-76.3442846
Mad Monkeys Roller Derby,ar,,"Ciudad de Rosario, ar",/img/leagues/WFTDA/Mad-Monkeys-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/mad-monkeys-roller-derby/,[],FALSE,-24.8083589,-65.387886
Outlaws Roller Derby,us,,"Auburn, CA, us",/img/leagues/WFTDA/Outlaws-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/outlaws-roller-derby/,[],FALSE,38.8945939,-121.0739897
Santa Cruz Derby Groms,us,,"Santa Cruz, CA, us",/img/leagues/WFTDA/Santa-Cruz-Derby-Groms-Legacy.png,WFTDA,,https://wftda.com/wftda-leagues/santa-cruz-derby-groms/,[],FALSE,37.050096,-121.99059
Small Town Roller Derby,us,,"Kalkaska, MI, us",/img/leagues/WFTDA/Small-Town-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/small-town-roller-derby/,[],FALSE,44.6780512,-85.1002509
Lyon United Roller Derby,fr,,"Lyon, fr",/img/leagues/WFTDA/Lyon-United-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/lyon-united-roller-derby/,[],FALSE,44.6780512,-85.1002509
Avas Roller Derby,br,,"Rio de Janeiro, br",/img/leagues/WFTDA/Avas-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/avas-roller-derby/,[],FALSE,44.6780512,-85.1002509
Inner West Roller Derby League,au,,"Sydney, au",/img/leagues/WFTDA/Inner-West-Roller-Derby-League.png,WFTDA,,https://wftda.com/wftda-leagues/inner-west-roller-derby-league/,[],FALSE,-33.8698439,151.2082848
Rome Roller Derby,us,,"Rome, GA, us",/img/leagues/WFTDA/Rome-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/rome-roller-derby/,[],FALSE,34.257038,-85.1646726
Lakeshore Roller Derby,us,,"Hamilton, MI, us",/img/leagues/WFTDA/Lakeshore-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/lakeshore-roller-derby/,[],FALSE,42.6772496,-86.0061464
Lisbon Grrrls Roller Derby,pt,,"Lisboa, pt",/img/leagues/WFTDA/Lisbon-Grrrls-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/lisbon-grrrls-roller-derby/,[],FALSE,38.7077507,-9.1365919
